time,value
8597,23
8598,23
8599,22
8600,22
8601,22
8602,21
8603,21
8604,20
8605,17
8606,17
8607,18
8608,18
8609,19
8610,20
8611,21
8612,22
8613,22
8614,23
8615,23
8616,24
8617,24
8618,25
8619,25
8620,26
8621,26
8622,27
8623,28
8624,28
8625,27
8626,27
8627,27
8628,27
8629,27
8630,27
8631,27
8632,27
8633,27
8634,27
8635,27
8636,28
8637,28
8638,28
8639,29
8640,29
8641,29
8642,30
8643,30
8644,30
8645,30
8646,30
8647,31
8648,31
8649,31
8650,32
8651,32
8652,32
8653,33
8654,34
8655,34
8656,34
8657,35
8658,35
8659,34
8660,33
8661,33
8662,33
8663,32
8664,32
8665,32
8666,33
8667,33
8668,32
8669,33
8670,33
8671,32
8672,32
8673,32
8674,32
8675,32
8676,32
8677,32
8678,32
8679,32
8680,31
8681,31
8682,31
8683,30
8684,30
8685,29
8686,29
8687,28
8688,28
8689,27
8690,27
8691,26
8692,26
8693,25
8694,24
8695,24
8696,23
8697,23
8698,22
8699,22
8700,21
8701,21
8702,20
8703,20
8704,20
8705,19
8706,19
8707,18
8708,18
8709,18
8710,17
8711,17
8712,17
8713,16
8714,16
8715,16
8716,16
8717,15
8718,15
8719,15
8720,15
8721,15
8722,14
8723,14
8724,14
8725,14
8726,14
8727,14
8728,13
8729,13
8730,13
8731,13
8732,13
8733,13
8734,13
8735,13
8736,13
8737,12
8738,12
8739,12
8740,12
8741,12
8742,12
8743,12
8744,12
8745,12
8746,12
8747,12
8748,11
8749,11
8750,11
8751,11
8752,11
8753,11
8754,11
8755,11
8756,11
8757,11
8758,11
8759,11
8760,10
8761,10
8762,10
8763,10
8764,10
8765,10
8766,10
8767,10
8768,10
8769,10
8770,10
8771,10
8772,10
8773,10
8774,10
8775,10
8776,9
8777,9
8778,9
8779,9
8780,9
8781,9
8782,9
8783,9
8784,9
8785,9
8786,9
8787,9
8788,9
8789,9
8790,9
8791,9
8792,9
8793,9
8794,9
8795,9
8796,9
8797,9
8798,9
8799,8
8800,8
8801,8
8802,8
8803,8
8804,8
8805,8
8806,8
8807,8
8808,8
8809,8
8810,8
8811,8
8812,8
8813,8
8814,8
8815,8
8816,8
8817,8
8818,8
8819,8
8820,8
8821,8
8822,8
8823,8
8824,8
8825,8
8826,8
8827,8
8828,8
8829,8
8830,7
8831,7
8832,7
8833,7
8834,7
8835,7
8836,7
8837,7
8838,7
8839,7
8840,7
8841,7
8842,7
8843,7
8844,7
8845,7
8846,7
8847,7
8848,7
8849,7
8850,7
8851,7
8852,7
8853,7
8854,7
8855,7
8856,7
8857,6
8858,6
8859,6
8860,6
8861,6
8862,6
8863,6
8864,6
8865,6
8866,6
8867,6
8868,6
8869,6
8870,7
8871,7
8872,7
8873,7
8874,7
8875,7
8876,8
8877,8
8878,8
8879,9
8880,9
8881,9
8882,10
8883,11
8884,12
8885,12
8886,13
8887,14
8888,15
8889,15
8890,16
8891,17
8892,18
8893,19
8894,20
8895,21
8896,21
8897,22
8898,23
8899,23
8900,24
8901,25
8902,25
8903,26
8904,27
8905,27
8906,28
8907,28
8908,29
8909,29
8910,30
8911,30
8912,30
8913,29
8914,29
8915,29
8916,29
8917,28
8918,28
8919,27
8920,27
8921,27
8922,27
8923,27
8924,27
8925,27
8926,28
8927,28
8928,28
8929,28
8930,28
8931,28
8932,29
8933,29
8934,29
8935,29
8936,29
8937,30
8938,30
8939,31
8940,31
8941,32
8942,34
8943,33
8944,34
8945,35
8946,36
8947,35
8948,36
8949,37
8950,37
8951,36
8952,35
8953,35
8954,35
8955,34
8956,34
8957,34
8958,34
8959,33
8960,33
8961,33
8962,32
8963,32
8964,32
8965,31
8966,31
8967,30
8968,30
8969,29
8970,29
8971,28
8972,28
8973,27
8974,27
8975,26
8976,7
8977,8
8978,8
8979,8
8980,9
8981,10
8982,11
8983,12
8984,13
8985,14
8986,14
8987,15
8988,16
8989,18
8990,19
8991,20
8992,20
8993,22
8994,22
8995,23
8996,24
8997,24
8998,26
8999,26
9000,26
9001,27
9002,28
9003,28
9004,29
9005,30
9006,30
9007,30
9008,31
9009,32
9010,32
9011,31
9012,31
9013,31
9014,30
9015,30
9016,29
9017,29
9018,29
9019,29
9020,29
9021,29
9022,29
9023,29
9024,29
9025,29
9026,30
9027,30
9028,30
9029,30
9030,30
9031,31
9032,31
9033,31
9034,31
9035,32
9036,32
9037,33
9038,34
9039,35
9040,36
9041,36
9042,37
9043,38
9044,38
9045,38
9046,39
9047,39
9048,39
9049,38
9050,37
9051,38
9052,38
9053,37
9054,37
9055,37
9056,37
9057,36
9058,36
9059,35
9060,35
9061,35
9062,35
9063,34
9064,34
9065,33
9066,33
9067,32
9068,32
9069,31
9070,31
9071,30
9072,30
9073,29
9074,29
9075,28
9076,28
9077,27
9078,27
9079,26
9080,26
9081,26
9082,8
9083,8
9084,8
9085,8
9086,8
9087,9
9088,9
9089,9
9090,10
9091,11
9092,11
9093,12
9094,13
9095,13
9096,14
9097,15
9098,16
9099,17
9100,18
9101,18
9102,20
9103,21
9104,22
9105,22
9106,23
9107,24
9108,25
9109,26
9110,26
9111,27
9112,28
9113,28
9114,29
9115,30
9116,30
9117,31
9118,32
9119,32
9120,32
9121,34
9122,35
9123,34
9124,34
9125,34
9126,34
9127,33
9128,33
9129,33
9130,32
9131,32
9132,32
9133,32
9134,32
9135,32
9136,32
9137,33
9138,33
9139,33
9140,33
9141,34
9142,34
9143,34
9144,35
9145,35
9146,35
9147,35
9148,36
9149,36
9150,37
9151,38
9152,38
9153,39
9154,39
9155,40
9156,41
9157,41
9158,41
9159,41
9160,41
9161,41
9162,41
9163,40
9164,40
9165,40
9166,39
9167,39
9168,39
9169,39
9170,38
9171,38
9172,38
9173,37
9174,37
9175,37
9176,36
9177,36
9178,36
9179,35
9180,35
9181,34
9182,33
9183,33
9184,32
9185,32
9186,32
9187,31
9188,31
9189,30
9190,30
9191,29
9192,29
9193,28
9194,28
9195,27
9196,27
9197,26
9198,25
9199,25
9200,24
9201,23
9202,23
9203,22
9204,22
9205,21
9206,21
9207,21
9208,20
9209,20
9210,19
9211,19
9212,19
9213,18
9214,18
9215,18
9216,18
9217,17
9218,17
9219,17
9220,17
9221,17
9222,16
9223,16
9224,16
9225,16
9226,16
9227,15
9228,15
9229,15
9230,15
9231,15
9232,15
9233,15
9234,14
9235,14
9236,14
9237,14
9238,14
9239,14
9240,14
9241,14
9242,13
9243,13
9244,13
9245,13
9246,13
9247,13
9248,13
9249,13
9250,13
9251,12
9252,12
9253,12
9254,12
9255,12
9256,12
9257,12
9258,12
9259,12
9260,12
9261,11
9262,11
9263,11
9264,11
9265,11
9266,11
9267,11
9268,11
9269,11
9270,11
9271,11
9272,11
9273,11
9274,11
9275,10
9276,10
9277,10
9278,10
9279,10
9280,10
9281,10
9282,10
9283,10
9284,10
9285,10
9286,10
9287,10
9288,10
9289,10
9290,10
9291,10
9292,9
9293,9
9294,9
9295,9
9296,9
9297,9
9298,9
9299,9
9300,9
9301,9
9302,9
9303,9
9304,9
9305,9
9306,9
9307,9
9308,9
9309,9
9310,9
9311,9
9312,9
9313,9
9314,9
9315,8
9316,8
9317,8
9318,8
9319,8
9320,8
9321,8
9322,8
9323,8
9324,8
9325,8
9326,8
9327,8
9328,8
9329,8
9330,8
9331,8
9332,8
9333,8
9334,8
9335,8
9336,8
9337,8
9338,8
9339,8
9340,8
9341,8
9342,8
9343,8
9344,8
9345,8
9346,8
9347,8
9348,7
9349,7
9350,7
9351,7
9352,7
9353,7
9354,7
9355,7
9356,7
9357,7
9358,7
9359,7
9360,7
9361,7
9362,7
9363,7
9364,7
9365,7
9366,7
9367,7
9368,7
9369,7
9370,8
9371,8
9372,8
9373,8
9374,8
9375,9
9376,9
9377,9
9378,10
9379,10
9380,11
9381,11
9382,12
9383,13
9384,13
9385,14
9386,15
9387,16
9388,17
9389,18
9390,19
9391,20
9392,20
9393,21
9394,22
9395,22
9396,23
9397,24
9398,24
9399,25
9400,25
9401,26
9402,27
9403,27
9404,27
9405,28
9406,29
9407,29
9408,30
9409,31
9410,31
9411,31
9412,31
9413,31
9414,31
9415,31
9416,31
9417,30
9418,30
9419,30
9420,30
9421,30
9422,31
9423,31
9424,31
9425,31
9426,31
9427,32
9428,32
9429,32
9430,33
9431,33
9432,33
9433,33
9434,34
9435,34
9436,34
9437,35
9438,35
9439,36
9440,37
9441,37
9442,37
9443,38
9444,38
9445,38
9446,38
9447,39
9448,39
9449,39
9450,38
9451,38
9452,38
9453,38
9454,38
9455,38
9456,37
9457,37
9458,37
9459,36
9460,36
9461,36
9462,35
9463,35
9464,35
9465,34
9466,34
9467,34
9468,33
9469,33
9470,32
9471,32
9472,31
9473,31
9474,30
9475,30
9476,30
9477,29
9478,29
9479,28
9480,13
9481,13
9482,13
9483,13
9484,14
9485,14
9486,14
9487,15
9488,15
9489,15
9490,16
9491,16
9492,16
9493,17
9494,18
9495,18
9496,19
9497,20
9498,20
9499,21
9500,21
9501,21
9502,20
9503,20
9504,20
9505,20
9506,21
9507,21
9508,22
9509,22
9510,22
9511,22
9512,23
9513,24
9514,24
9515,24
9516,24
9517,25
9518,25
9519,25
9520,25
9521,26
9522,26
9523,26
9524,26
9525,27
9526,27
9527,27
9528,27
9529,27
9530,27
9531,27
9532,27
9533,27
9534,27
9535,27
9536,27
9537,27
9538,27
9539,27
9540,27
9541,26
9542,26
9543,26
9544,25
9545,25
9546,25
9547,25
9548,25
9549,24
9550,25
9551,25
9552,26
9553,26
9554,26
9555,26
9556,26
9557,25
9558,25
9559,24
9560,24
9561,24
9562,24
9563,24
9564,24
9565,24
9566,24
9567,23
9568,23
9569,23
9570,23
9571,22
9572,22
9573,8
9574,8
9575,8
9576,8
9577,9
9578,9
9579,9
9580,10
9581,10
9582,11
9583,12
9584,12
9585,13
9586,14
9587,15
9588,16
9589,16
9590,17
9591,18
9592,19
9593,20
9594,21
9595,22
9596,23
9597,23
9598,24
9599,25
9600,26
9601,27
9602,27
9603,28
9604,29
9605,29
9606,30
9607,31
9608,32
9609,32
9610,33
9611,34
9612,34
9613,34
9614,33
9615,33
9616,33
9617,33
9618,32
9619,32
9620,32
9621,31
9622,31
9623,31
9624,31
9625,31
9626,32
9627,32
9628,32
9629,32
9630,32
9631,32
9632,33
9633,33
9634,33
9635,33
9636,33
9637,34
9638,34
9639,34
9640,35
9641,36
9642,37
9643,38
9644,38
9645,38
9646,39
9647,39
9648,39
9649,39
9650,40
9651,40
9652,39
9653,38
9654,38
9655,38
9656,37
9657,37
9658,37
9659,37
9660,36
9661,36
9662,35
9663,35
9664,35
9665,34
9666,34
9667,33
9668,33
9669,32
9670,32
9671,31
9672,31
9673,30
9674,30
9675,18
9676,19
9677,19
9678,19
9679,20
9680,21
9681,22
9682,23
9683,24
9684,25
9685,25
9686,26
9687,27
9688,27
9689,28
9690,29
9691,30
9692,30
9693,31
9694,32
9695,32
9696,33
9697,34
9698,34
9699,34
9700,33
9701,34
9702,34
9703,33
9704,33
9705,32
9706,32
9707,32
9708,32
9709,32
9710,31
9711,31
9712,31
9713,31
9714,32
9715,32
9716,32
9717,32
9718,32
9719,33
9720,33
9721,33
9722,34
9723,34
9724,35
9725,35
9726,36
9727,37
9728,38
9729,39
9730,38
9731,39
9732,40
9733,40
9734,40
9735,40
9736,40
9737,40
9738,40
9739,39
9740,39
9741,39
9742,39
9743,39
9744,39
9745,38
9746,38
9747,37
9748,37
9749,36
9750,36
9751,36
9752,35
9753,35
9754,35
9755,34
9756,34
9757,33
9758,33
9759,32
9760,32
9761,32
9762,31
9763,31
9764,29
9765,28
9766,11
9767,11
9768,11
9769,11
9770,11
9771,12
9772,12
9773,12
9774,13
9775,13
9776,14
9777,14
9778,15
9779,15
9780,16
9781,16
9782,17
9783,17
9784,18
9785,19
9786,20
9787,20
9788,21
9789,21
9790,22
9791,23
9792,23
9793,24
9794,25
9795,25
9796,26
9797,26
9798,27
9799,27
9800,28
9801,27
9802,28
9803,28
9804,28
9805,29
9806,29
9807,30
9808,30
9809,30
9810,31
9811,31
9812,31
9813,31
9814,31
9815,31
9816,31
9817,31
9818,31
9819,31
9820,31
9821,31
9822,32
9823,32
9824,32
9825,32
9826,32
9827,33
9828,33
9829,33
9830,33
9831,34
9832,34
9833,35
9834,35
9835,36
9836,36
9837,37
9838,38
9839,37
9840,38
9841,38
9842,39
9843,38
9844,39
9845,39
9846,39
9847,39
9848,38
9849,38
9850,38
9851,38
9852,37
9853,36
9854,35
9855,35
9856,35
9857,35
9858,35
9859,35
9860,35
9861,34
9862,34
9863,34
9864,33
9865,33
9866,32
9867,32
9868,32
9869,31
9870,31
9871,30
9872,30
9873,29
9874,29
9875,28
9876,28
9877,28
9878,27
9879,27
9880,26
